code14,name14,prov14,name_carto,code24,name24,label04,idh04,src04,taux_pauvrete04,vulnerabilite04,severite04,inegalite04,ids04,mpi_rate04c,mpi_idx04c,mpi_int04c,mpi_rate14c,mpi_idx14c,mpi_int14c,pov_glob14c,mpi2014,mpi2024,mpi_intensity2014,mpi_intensity2024,mpi_rate2014,mpi_rate2024,vulnerability2014,vulnerability2024,menages14,population14,level,cercle,src14,src24
09.541.07.21.,Tizgzaouine,Taroudannt,Tizgzaouine,95410721.0,Commune de Tizgzaouine,Taroudannt Tizgzaouine,0.512,direct,35.07,26.05,4.94,36.72,0.286,57.38389587402344,26.056171417236328,45.406761169433594,18.47496223449707,7.354366779327393,39.80720901489258,24.340709999999998,0.11625358462333679,0.04458058997988701,40.85926055908203,37.913875579833984,28.452199935913086,11.758383750915527,25.265554428100586,14.208942413330078,1107.0,5272.0,commune,09.541.07.,,
09.541.07.23.,Toubkal,Taroudannt,Toubkal,95410723.0,Commune de Toubkal,Taroudannt Toubkal,0.414,direct,36.34,26.9,4.98,36.15,0.303,68.6573715209961,31.290786743164062,45.575279235839844,28.03628158569336,11.490687370300293,40.98506164550781,34.19723,0.1535058617591858,0.0797492116689682,41.91415786743164,40.870872497558594,36.62386703491211,19.512481689453125,30.81635093688965,31.360599517822266,1464.0,8489.0,commune,09.541.07.,,
09.541.07.25.,Zagmouzen,Taroudannt,Zagmouzen,95410725.0,Commune de Zagmouzen,Taroudannt Zagmouzen,0.453,direct,27.91,26.4,3.53,35.81,0.324,53.37609100341797,23.26984214782715,43.59600067138672,20.77223777770996,8.547843933105469,41.15032958984375,30.86737,0.12442299723625183,0.04968151077628136,41.921688079833984,39.08983612060547,29.67986297607422,12.709572792053223,23.00830841064453,15.643590927124023,1406.0,8221.0,commune,09.541.07.,,
09.541.07.37.,Ouzioua,Taroudannt,Ouzioua,95410737.0,Commune d'Ouzioua,Taroudannt Ouzioua,0.482,direct,36.31,26.15,5.24,38.58,0.44,51.82795715332031,22.444744110107422,43.30624771118164,22.346805572509766,9.840649604797363,44.03604507446289,33.3377,0.12253367900848389,0.051446519792079926,44.31085968017578,40.794124603271484,27.653194427490234,12.611257553100586,19.048240661621094,17.675817489624023,1425.0,7692.0,commune,09.541.07.,,
09.541.07.65.,Tisrasse,Taroudannt,Tisrasse,95410765.0,Commune de Tisrasse,Taroudannt Tisrasse,0.475,direct,36.44,27.08,5.05,35.25,0.301,51.020103454589844,22.081375122070312,43.279754638671875,30.431360244750977,12.767632484436035,41.955509185791016,42.7581,0.16985902190208435,0.07591338455677032,42.96871566772461,41.69659423828125,39.53085708618164,18.206134796142578,18.073047637939453,23.234664916992188,1141.0,7656.0,commune,09.541.07.,,
09.541.09.01.,Ahmar Laglalcha,Taroudannt,Ahmar Laglalcha,95411101.0,Commune d'Ahmar Laglalcha,Taroudannt Ahmar Laglalcha,0.583,direct,23.55,25.47,2.92,38.44,0.71,21.841819763183594,8.830705642700195,40.43026351928711,7.746399879455566,2.9938857555389404,38.64873504638672,13.06507,0.04623221606016159,0.021876303479075432,39.241539001464844,38.36729431152344,11.781448364257812,5.701810359954834,14.002678871154785,13.021307945251465,3616.0,17950.0,commune,09.541.09.,,
09.541.09.03.,Ait Igas,Taroudannt,Ait Igas,95410903.0,Commune d'Ait Igas,Taroudannt Ait Igas,0.561,direct,25.55,27.03,3.22,35.01,0.506,31.291303634643555,13.139154434204102,41.98979568481445,8.924217224121094,3.606532573699951,40.412872314453125,17.83683,0.05469401925802231,0.026051204651594162,40.902828216552734,38.729705810546875,13.371696472167969,6.726414203643799,21.203550338745117,16.719669342041016,1638.0,10256.0,commune,09.541.09.,,
09.541.09.05.,Ait Makhlouf,Taroudannt,Ait Makhlouf,95410905.0,Commune d'Ait Makhlouf,Taroudannt Ait Makhlouf,0.508,direct,38.16,27.07,5.27,37.81,0.353,51.20211410522461,22.116230010986328,43.1939811706543,23.968854904174805,10.205060005187988,42.576332092285156,29.96632,0.1302024871110916,0.07641241699457169,43.7259521484375,40.60268783569336,29.776935577392578,18.81954574584961,24.30555534362793,26.076438903808594,989.0,4752.0,commune,09.541.09.,,
09.541.09.11.,Bounrar,Taroudannt,Bounrar,95410911.0,Commune de Bounrar,Taroudannt Bounrar,0.489,direct,25.25,26.42,3.11,35.48,0.196,72.51094818115234,33.56528854370117,46.28995895385742,47.35089111328125,19.822511672973633,41.86302185058594,52.14146,0.2598438560962677,0.1422867327928543,44.69456100463867,40.22197341918945,58.137691497802734,35.37537384033203,24.159263610839844,26.62662696838379,1283.0,6304.0,commune,09.541.09.,,
09.541.09.15.,Freija,Taroudannt,Freija,95410915.0,Commune de Freija,Taroudannt Freija,0.515,direct,18.83,23.74,2.17,35.82,0.912,21.04440689086914,8.295351028442383,39.41831970214844,7.927661418914795,3.08677077293396,38.93671417236328,13.375288,0.04966004565358162,0.02210991457104683,39.36980438232422,38.42771530151367,12.613739967346191,5.753637790679932,20.427661895751953,12.71798324584961,1553.0,8792.0,commune,09.541.09.,,
09.541.09.19.,Ida Ou Moumen,Taroudannt,Ida Ou Moumen,95411119.0,Commune d'Ida Ou Moumen,Taroudannt Ida Ou Moumen,0.548,direct,28.08,27.09,3.44,34.24,0.288,45.60850143432617,19.448596954345703,42.642478942871094,14.512693405151367,5.77668571472168,39.80436706542969,23.07444,0.08487579226493835,0.05720808729529381,40.074764251708984,41.17849349975586,21.17936134338379,13.892709732055664,22.342342376708984,23.830812454223633,1211.0,6105.0,commune,09.541.09.,,
09.541.09.27.,Imoulass,Taroudannt,Imoulass,95410927.0,Commune d'Imoulass,Taroudannt Imoulass,0.499,direct,30.87,25.92,4.06,38.97,0.203,44.721031188964844,18.577730178833008,41.54137420654297,34.7519416809082,14.722721099853516,42.36517333984375,40.29886,0.17467623949050903,0.07574071735143661,43.31949996948242,40.79576110839844,40.32277297973633,18.56583023071289,27.041242599487305,25.025402069091797,1677.0,8388.0,commune,09.541.09.,,
09.541.09.31.,Lamnizla,Taroudannt,Lamnizla,95411131.0,Commune de Lamnizla,Taroudannt Lamnizla,0.567,direct,26.47,24.69,3.41,36.75,0.284,39.23339080810547,16.628759384155273,42.38420104980469,25.90920066833496,10.923593521118164,42.16106414794922,35.22702,0.1425798386335373,0.10738898813724518,43.751522064208984,44.064292907714844,32.58854293823242,24.3709774017334,23.10434913635254,22.176712036132812,796.0,4224.0,commune,09.541.09.,,
09.541.09.41.,Sidi Ahmed Ou Abdallah,Taroudannt,Sidi Ahmed Ou Abdallah,95410941.0,Commune de Sidi Ahmed Ou Abdallah,Taroudannt Sidi Ahmed Ou Abdallah,0.482,direct,51.23,24.46,8.07,39.87,0.214,83.46907806396484,39.060096740722656,46.7958869934082,53.22201919555664,21.76276206970215,40.89052200317383,57.42237,0.24599242210388184,0.12013648450374603,42.645362854003906,40.45964431762695,57.68327713012695,29.692916870117188,15.679624557495117,25.581972122192383,911.0,3833.0,commune,09.541.09.,,
09.541.09.43.,Sidi Borja,Taroudannt,Sidi Borja,95410943.0,Commune de Sidi Borja,Taroudannt Sidi Borja,0.55,direct,20.46,24.23,2.52,35.93,0.799,20.425251007080078,8.027003288269043,39.29941177368164,6.589999675750732,2.4749999046325684,37.55690383911133,12.48125,0.03877222537994385,0.023625576868653297,39.084903717041016,38.15757369995117,9.920000076293945,6.191582679748534,17.639999389648438,10.140484809875488,1963.0,10000.0,commune,09.541.09.,,
09.541.09.45.,Sidi Dahmane,Taroudannt,Sidi Dahmane,95410945.0,Commune de Sidi Dahmane,Taroudannt Sidi Dahmane,0.597,direct,20.76,23.34,2.53,36.74,0.852,19.282564163208008,7.846370220184326,40.6915283203125,6.449184417724609,2.3797576427459717,36.90013122558594,11.51916,0.035299040377140045,0.022390102967619896,37.41135025024414,36.659324645996094,9.435382843017578,6.107614517211914,7.2940192222595215,3.241885185241699,2427.0,11955.0,commune,09.541.09.,,
09.541.09.51.,Tafraouten,Taroudannt,Tafraouten,95410951.0,Commune de Tafraouten,Taroudannt Tafraouten,0.477,direct,48.57,24.48,7.76,37.82,0.161,57.68044662475586,25.045581817626953,43.42127227783203,34.934444427490234,14.453409194946289,41.37295150756836,39.85128,0.18485599756240845,0.07172666490077972,43.31692123413086,38.693721771240234,42.67523956298828,18.537029266357422,25.5421085357666,24.549448013305664,1610.0,7999.0,commune,09.541.09.,,
09.541.09.55.,Tamaloukte,Taroudannt,Tamaloukte,95410955.0,Commune de Tamaloukte,Taroudannt Tamaloukte,0.554,direct,38.2,25.95,5.46,37.62,0.454,39.84343719482422,17.217538833618164,43.212989807128906,19.06779670715332,8.326271057128906,43.66666793823242,26.016979999999997,0.11000470817089081,0.0553588792681694,43.85322952270508,40.16362380981445,25.084745407104492,13.783337593078613,20.148305892944336,19.117300033569336,1001.0,4739.0,commune,09.541.09.,,
09.541.09.57.,Tazemmourt,Taroudannt,Tazemmourt,95410957.0,Commune de Tazemmourt,Taroudannt Tazemmourt,0.565,direct,24.16,25.95,3.01,35.39,0.651,26.075410842895508,10.574143409729004,40.552162170410156,9.21292495727539,3.712602376937866,40.297760009765625,15.749080000000001,0.061520766466856,0.030751653015613556,40.13814163208008,38.05656051635742,15.327258110046387,8.080513000488281,19.85087013244629,15.606767654418945,1238.0,6073.0,commune,09.541.09.,,
09.541.09.63.,Tiout,Taroudannt,Tiout,95410963.0,Commune de Tiout,Taroudannt Tiout,0.553,direct,25.74,25.31,3.24,37.67,0.796,34.7532844543457,14.361220359802246,41.32334518432617,20.152620315551758,8.5597562789917,42.47466278076172,30.45441,0.10976221412420273,0.07651088386774063,42.87865447998047,40.639671325683594,25.59833526611328,18.826648712158203,15.296566009521484,18.627775192260742,664.0,2920.0,commune,09.541.09.,,
09.541.09.71.,Zaouia Sidi Tahar,Taroudannt,Zaouia Sidi Tahar,95411171.0,Commune de Zaouia Sidi Tahar,Taroudannt Zaouia Sidi Tahar,0.601,direct,19.65,24.27,2.29,36.42,0.815,17.38901710510254,6.9885687828063965,40.18955612182617,5.340305328369141,2.006781578063965,37.57802963256836,10.217722,0.036954496055841446,0.01796024478971958,38.5954475402832,37.920501708984375,9.574832916259766,4.736289024353027,16.698097229003906,8.883163452148438,2309.0,11677.0,commune,09.541.09.,,
09.551.01.01.,Akka (Mun.),Tata,Akka (M),95510101.0,Commune d'Akka,Tata Akka (M),0.632,direct,38.03,22.76,6.46,41.17,,11.005413055419922,4.4384307861328125,40.329524993896484,1.8167072534561157,0.7389384508132935,40.67460250854492,22.846408,0.022168153896927834,0.013771800324320793,38.93637466430664,39.37322235107422,5.693430423736572,3.497757911682129,17.42092514038086,11.964125633239746,1295.0,6870.0,commune,09.551.01.,,
09.551.01.03.,Fam El Hisn (Mun.),Tata,Fam El Hisn (M),95510103.0,Commune de Fam El Hisn,Tata Fam El Hisn (M),0.62,direct,15.95,19.26,2.17,40.32,,11.842333793640137,4.977715969085693,42.03323745727539,2.92989182472229,1.1345579624176025,38.72354507446289,14.021586999999998,0.025171492248773575,0.016501087695360184,37.58680725097656,35.67901611328125,6.696895599365234,4.624871730804443,6.17370080947876,3.1038026809692383,1300.0,6353.0,commune,09.551.01.,,
09.551.01.05.,Foum Zguid (Mun.),Tata,Foum Zguid (M),95510105.0,Commune de Foum Zguid,Tata Foum Zguid (M),0.611,direct,16.74,18.18,2.47,39.55,,20.81989288330078,9.973526000976562,47.903831481933594,2.551143169403076,0.9914426803588867,38.86268615722656,16.959884,0.0205642469227314,0.026294482871890068,39.37532043457031,41.23073196411133,5.222623348236084,6.37739896774292,15.571600914001465,11.270515441894531,1674.0,8986.0,commune,09.551.01.,,
09.551.01.07.,Tata (Mun.),Tata,Tata (M),95510107.0,Commune de Tata,Tata Tata (M),0.668,direct,21.83,19.99,3.27,44.14,,7.938930988311768,3.2142200469970703,40.48680877685547,1.6715608835220337,0.6039329171180725,36.129878997802734,5.5593330000000005,0.010917853564023972,0.004741877317428589,35.868896484375,34.032752990722656,3.0438220500946045,1.3933275938034058,4.404788970947266,1.9977160692214966,3723.0,18611.0,commune,09.551.01.,,
09.551.03.01.,Ait Ouabelli,Tata,Ait Ouabelli,95510301.0,Commune d'Ait Ouabelli,Tata Ait Ouabelli,0.608,direct,27.7,24.04,3.61,39.25,0.707,21.073488235473633,8.917708396911621,42.31719207763672,10.32903003692627,4.255171298980713,41.19623947143555,24.86463,0.07293257862329483,0.0525348074734211,41.69312286376953,38.850040435791016,17.492712020874023,13.522459030151367,29.571012496948242,21.891252517700195,473.0,2401.0,commune,09.551.03.,,
09.551.03.03.,Kasbat Sidi Abdellah Ben M'Barek,Tata,Kasbat Sidi Abdellah Ben M'Barek,95510303.0,Commune de Kasbat Sidi Abdellah Ben M'barek,Tata Kasbat Sidi Abdellah Ben M.,0.54,fuzzy,34.31,27.2,4.72,35.63,0.432,37.96997833251953,16.192766189575195,42.6462287902832,11.862491607666016,4.710028171539307,39.70521545410156,33.41988,0.07374829798936844,0.04383176565170288,40.33049011230469,38.41607666015625,18.285991668701172,11.409745216369629,30.438993453979492,24.778915405273438,1146.0,6196.0,commune,09.551.03.,,
09.551.03.05.,Tamanarte,Tata,Tamanarte,95510305.0,Commune de Tamanarte,Tata Tamanarte,0.528,direct,22.27,21.92,2.84,42.54,0.649,31.990554809570312,13.279393196105957,41.510353088378906,12.451298713684082,5.064935207366943,40.6779670715332,19.728939999999998,0.09398449212312698,0.05276639759540558,40.77073669433594,38.31845474243164,23.05194854736328,13.770491600036621,21.39610481262207,16.905736923217773,1483.0,6198.0,commune,09.551.03.,,
09.551.03.07.,Tizounine,Tata,Tizounine,95510307.0,Commune de Tizounine,Tata Tizounine,0.606,direct,17.05,22.62,2.08,36.09,0.874,18.198118209838867,7.268788814544678,39.94253158569336,7.078810691833496,2.7450056076049805,38.77777862548828,22.180313,0.0744323879480362,0.049230337142944336,40.338165283203125,44.019020080566406,18.45210075378418,11.183878898620605,36.62104797363281,33.19899368286133,451.0,2119.0,commune,09.551.03.,,
09.551.05.01.,Aguinane,Tata,Aguinane,95510501.0,Commune d'Aguinane,Tata Aguinane,0.616,direct,13.82,18.21,1.6,42.21,0.493,43.585357666015625,19.046262741088867,43.69876480102539,10.317743301391602,4.014439582824707,38.908111572265625,26.847540000000006,0.08784561604261398,0.06566512584686279,41.14641571044922,39.2827033996582,21.349517822265625,16.716039657592773,23.277400970458984,24.502750396728516,549.0,2801.0,commune,09.551.05.,,
09.551.05.03.,Akka Ighane,Tata,Akka-Ighane,95510503.0,Commune d'Akka-Ighane,Tata Akka Ighane,0.512,direct,36.33,25.17,5.4,38.52,0.779,26.79553985595703,11.467988967895508,42.798126220703125,8.989460945129395,3.6293654441833496,40.373565673828125,38.05726,0.06570744514465332,0.026516621932387352,40.37566375732422,36.48614501953125,16.274023056030273,7.267586708068848,27.386856079101562,13.853318214416504,1141.0,6452.0,commune,09.551.05.,,
09.551.05.05.,Allougoum,Tata,Allougoum,95510505.0,Commune d'Allougoum,Tata Allougoum,0.502,direct,40.31,24.1,6.03,36.78,0.586,45.1158332824707,21.333227157592773,47.28545379638672,18.353527069091797,7.812623500823975,42.56742477416992,45.838409999999996,0.12212587147951126,0.03870629519224167,43.67271041870117,40.103065490722656,27.963886260986328,9.651704788208008,26.003801345825195,23.38729476928711,1186.0,8418.0,commune,09.551.05.,,
09.551.05.07.,Ibn Yacoub,Tata,Ibn Yacoub,95510507.0,Commune d'Ibn Yacoub,Tata Ibn Yacoub,0.496,direct,19.04,20.85,2.39,37.94,0.426,65.6100845336914,29.3153076171875,44.68109893798828,12.517240524291992,4.900382995605469,39.14906692504883,31.793139999999998,0.12032566964626312,0.05992584303021431,41.590518951416016,41.21129608154297,28.931034088134766,14.541120529174805,30.10344886779785,19.50735092163086,540.0,2919.0,commune,09.551.05.,,
09.551.05.09.,Tissint,Tata,Tissint,95510509.0,Commune de Tissint,Tata Tissint,0.542,direct,27.4,25.42,3.63,38.23,0.738,24.124553680419922,10.480403900146484,43.442893981933594,8.153273582458496,3.4314944744110107,42.08732223510742,27.566379999999995,0.05796818807721138,0.016002658754587173,42.05491256713867,39.40824890136719,13.783927917480469,4.060738563537598,35.56147003173828,18.96928596496582,1385.0,9434.0,commune,09.551.05.,,
09.551.05.11.,Tlite,Tata,Tlite,95510511.0,Commune de Tlite,Tata Tlite,0.507,direct,38.09,26.32,5.49,34.72,0.483,51.006710052490234,22.266088485717773,43.65325164794922,20.64262580871582,9.204038619995117,44.5875358581543,38.42948,0.11837982386350632,0.052205607295036316,44.80412292480469,39.21095275878906,26.4216365814209,13.314037322998047,27.27692985534668,28.58176612854004,777.0,4326.0,commune,09.551.05.,,
09.551.07.01.,Adis,Tata,Adis,95510701.0,Commune d'Adis,Tata Adis,0.647,direct,8.67,13.4,0.92,37.48,0.907,14.080460548400879,5.38652229309082,38.25530242919922,3.6553523540496826,1.3865424394607544,37.93184280395508,15.935909,0.02901073358952999,0.01202648039907217,38.23661804199219,36.89107894897461,7.587160110473633,3.2599968910217285,23.790508270263672,7.082061767578125,940.0,6511.0,commune,09.551.07.,,
09.551.07.03.,Issafen,Tata,Issafen,95510703.0,Commune d'Issafen,Tata Issafen,0.59,direct,18.62,19.66,2.28,44.33,0.5,47.193294525146484,20.773008346557617,44.01686477661133,23.88675880432129,9.351551055908203,39.14952087402344,36.84836,0.16456961631774902,0.0732559934258461,42.37324142456055,40.385406494140625,38.83810043334961,18.139223098754883,21.851961135864258,18.440427780151367,914.0,3459.0,commune,09.551.07.,,
09.551.07.05.,Oum El Guerdane,Tata,Oum El Guerdane,95510705.0,Commune d'Oum El Guerdane,Tata Oum El Guerdane,0.592,direct,18.04,21.34,2.25,36.82,0.581,7.998819828033447,3.028663158416748,37.8638801574707,4.599406719207764,1.9090009927749634,41.50537872314453,14.162451,0.03559182584285736,0.01192247774451971,42.38319778442383,38.94676208496094,8.397625923156738,3.0612244606018066,22.31454086303711,16.900510787963867,553.0,3370.0,commune,09.551.07.,,
09.551.07.07.,Tagmout,Tata,Tagmout,95510707.0,Commune de Tagmout,Tata Tagmout,0.559,direct,22.13,23.31,2.78,41.02,0.642,35.27678298950195,15.050633430480957,42.66441345214844,13.318729400634766,5.130826473236084,38.52339553833008,26.83193,0.09447487443685532,0.062028173357248306,39.67597198486328,40.80901336669922,23.811609268188477,15.199625968933105,23.307777404785156,21.69040298461914,1090.0,4581.0,commune,09.551.07.,,
09.551.07.09.,Tigzmerte,Tata,Tigzmerte,95510709.0,Commune de Tigzmerte,Tata Tigzmerte,0.638,direct,10.83,14.86,1.16,39.55,0.682,15.450121879577637,6.2530412673950195,40.472442626953125,6.026557922363281,2.423107385635376,40.207157135009766,12.563839,0.05399500951170921,0.02725308947265148,40.898345947265625,38.175533294677734,13.202247619628906,7.138888835906982,20.607763290405273,11.722222328186035,778.0,3916.0,commune,09.551.07.,,
09.551.07.11.,Tizaghte,Tata,Tizaghte,95510711.0,Commune de Tizaghte,Tata Tizaghte,0.582,direct,20.64,22.4,2.51,40.41,0.452,48.93095779418945,20.820341110229492,42.55044937133789,24.081632614135742,9.975907325744629,41.425376892089844,31.25,0.15938208997249603,0.07186711579561234,43.41749954223633,39.574195861816406,36.70918273925781,18.16009521484375,32.5,27.718040466308594,961.0,3920.0,commune,09.551.07.,,
09.581.01.05.,Tafraout (Mun.),Tiznit,Tafraout (M),95810105.0,Commune de Tafraout,Tiznit Tafraout (M),0.64,direct,5.07,7.76,0.66,41.07,,12.043054580688477,4.842494964599609,40.20985794067383,3.031738519668579,1.1369019746780396,37.5,7.585341,0.020992334932088852,0.00612711301073432,37.34394836425781,34.027809143066406,5.6213483810424805,1.80061936378479,4.9739460945129395,2.0527892112731934,1771.0,6345.0,commune,09.581.01.,,
